kingdom	phylum	family	genus	specificepithet	country	stateprovince	county
animalia	annelida	syllidae	Eusyllis	transecta	United States	California	Alameda County
animalia	annelida	syllidae	Autolytus	varius	United States	Massachusetts	Barnstable County
animalia	annelida	syllidae	Syllis	hyalina	United States	California	Santa Cruz County
animalia	annelida	syllidae	Syllis	sp. 2	Mexico	Veracruz De Ignacio De La Llave	Veracruz
animalia	annelida	syllidae	Opisthosyllis	japonica	Mexico	Veracruz De Ignacio De La Llave	Actopan
animalia	annelida	syllidae	Syllis	sp. 4	Mexico	Veracruz De Ignacio De La Llave	Veracruz
animalia	annelida	syllidae	Opisthosyllis	brunnea	United States	Florida	Miami-Dade County
animalia	annelida	syllidae	Odontosyllis	parva	Mexico	Sinaloa	Mazatlan
animalia	annelida	syllidae	Syllides	bansei	United States	Florida	St. Lucie County
animalia	annelida	syllidae	Exogone	longicornis	Mariana Islands	Guam	Guam Island
animalia	annelida	syllidae	Exogone	dispar	United States	Florida	Martin County
animalia	annelida	syllidae	Sphaerosyllis	taylori	United States	Florida	Escambia
animalia	annelida	syllidae	Syllides	gracilis	United States	Florida	Hillsborough County
animalia	annelida	syllidae	Syllis	heterochaeta	United States	California	Monterey County
animalia	annelida	syllidae	Syllis	gracilis	United States	Massachusetts	Dukes County
animalia	annelida	syllidae	Exogone	atlantica	United States	Florida	Lee County
animalia	annelida	syllidae	Eusyllis	fragilis	United States	Massachusetts	Barnstable County
animalia	annelida	syllidae	Proceraea	prismatica	United States	Maine	York County
animalia	annelida	syllidae	Branchiosyllis	lorenae	Mexico	Nayarit	San Blas
animalia	annelida	syllidae	Haplosyllis	spongicola	United States	Florida	St. Lucie County
animalia	annelida	syllidae	Syllis	sp. 10	Mexico	Veracruz De Ignacio De La Llave	Actopan
animalia	annelida	syllidae	Syllis	sp. 6	Mexico	Veracruz De Ignacio De La Llave	Alto Lucero De Gutierrez Barrios
animalia	annelida	syllidae	Eusyllis	fragilis	United States	Connecticut	New Haven County
animalia	annelida	syllidae	Proceraea	prismatica	United States	Massachusetts	Dukes County
animalia	annelida	syllidae	Sphaerosyllis	piriferopsis	United States	Florida	Monroe County
animalia	arthropoda	apidae	Euglossa	imperialis	Brasil	Amazonas	Não Informado
animalia	arthropoda	apidae	Eucera	frater	United States	Idaho	Cassia
animalia	arthropoda	apidae	Diadasia	australis	United States	Colorado	Boulder County
animalia	arthropoda	apidae	Lophopedia	apicalis	Guatemala	Huehuetenango	San Antonio Huista
animalia	arthropoda	apidae	Bombus	bifarius	United States	California	Tuolumne
animalia	arthropoda	apidae	Amegilla	andrewsi n. subsp.	India	Kerala	Kottayam District
animalia	arthropoda	apidae	Bombus	flavifrons	United States	Oregon	Benton
animalia	arthropoda	apidae	Bombus	huntii	United States	Utah	Garfield
animalia	arthropoda	apidae	Triepeolus	lunatus	United States	Indiana	Gibson
animalia	arthropoda	apidae	Bombus	bifarius	United States	California	Nevada County
animalia	arthropoda	apidae	Bombus	mixtus	United States	Colorado	Gunnison County
animalia	arthropoda	apidae	Holcopasites	tegularis	United States	Arizona	Cochise
animalia	arthropoda	apidae	Bombus	vandykei	United States	Washington	King
animalia	arthropoda	apidae	Anthophora	petrophila	United States	Utah	Kane
animalia	arthropoda	apidae	Bombus	melanopygus	United States	California	San Bernardino County
animalia	arthropoda	apidae	Apis	mellifera	Mexico	Chiapas	Mapastepec
animalia	arthropoda	apidae	Svastra	obliqua	United States	Nebraska	Antelope
animalia	arthropoda	apidae	Trigona	fulviventris	Mexico	Chiapas	Ocosingo
animalia	arthropoda	apidae	Diadasia	diminuta	United States	Utah	Garfield
animalia	arthropoda	apidae	Eucera	actuosa	United States	California	Lassen
animalia	arthropoda	apidae	Xeromelecta	californica	United States	California	Mariposa
animalia	arthropoda	apidae	Ceratina	nanula	United States	Nevada	Clark
animalia	arthropoda	apidae	Melissodes	boltoniae	United States	Pennsylvania	Forest
animalia	arthropoda	apidae	Bombus	vagans	United States	Minnesota	Wabasha County
animalia	arthropoda	apidae	Bombus	sp.	India	[Not Stated]	[Not Stated]
animalia	arthropoda	apidae	Eucera	speciosa	United States	Utah	Emery
animalia	arthropoda	apidae	Scaptotrigona	pectoralis	Mexico	Chiapas	San Juan Cancuc
animalia	arthropoda	apidae	Nomada	armatella	United States	Massachusetts	Dukes
animalia	arthropoda	apidae	Euglossa	imperialis	Brasil	Pará	Oriximiná
animalia	arthropoda	apidae	Xylocopa	nigrocincta	Argentina	Misiones	None
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	Arizona	Santa Cruz County
animalia	arthropoda	apidae	Anthophora	tricolor	Virgin Islands (U.S.)	St. Croix	None
animalia	arthropoda	apidae	Anthophora	peritomae	United States	Utah	Kane
animalia	arthropoda	apidae	Paranomada	nitida	United States	Arizona	Cochise
animalia	arthropoda	apidae	Bombus	transversalis	Peru	Loreto	None
animalia	arthropoda	apidae	Bombus	insularis	United States	Alaska	Lake And Peninsula
animalia	arthropoda	apidae	Trigona	nigerrima	Panama	Colon	None
animalia	arthropoda	apidae	Bombus	lapidarius	Norway	Telemark	None
animalia	arthropoda	apidae	Trigona	spinipes	Brazil	Santa Catarina	None
animalia	arthropoda	apidae	Bombus	bifarius	Canada	Yukon Territory	[Not Stated]
animalia	arthropoda	apidae	Centris	rhodopus	United States	Arizona	Mohave
animalia	arthropoda	apidae	Eucera	actuosa	United States	California	Contra Costa County
animalia	arthropoda	apidae	Frieseomelitta	paupera	Trinidad And Tobago	Trinidad	Arima
animalia	arthropoda	apidae	Bombus	steindachneri	Mexico	Guerrero	Chilapa De Alvarez
animalia	arthropoda	apidae	Apis	florea	Thailand	Phitsanulok	Phrom Phiram
animalia	arthropoda	apidae	Melissodes	tristis	Mexico	Durango	Tlahualilo
animalia	arthropoda	apidae	Bombus	sylvestris	Norway	Vestland	Sogndal
animalia	arthropoda	apidae	Bombus	californicus	United States	California	Madera
animalia	arthropoda	apidae	Trigona	silvestriana	Colombia	Choco	None
animalia	arthropoda	apidae	Apis	mellifera	Mexico	Chiapas	Tapachula
animalia	arthropoda	apidae	Bombus	griseocollis	United States	New York	Suffolk
animalia	arthropoda	apidae	Bombus	consobrinus	Norway	Innlandet	Øyer
animalia	arthropoda	apidae	Bombus	kirbyellus	United States	Colorado	Clear Creek
animalia	arthropoda	apidae	Apis	mellifera	United States	Utah	Kane
animalia	arthropoda	apidae	Bombus	bimaculatus	United States	Connecticut	New London
animalia	arthropoda	apidae	Nannotrigona	perilampoides	Mexico	Yucatan	Tizimin
animalia	arthropoda	apidae	Bombus	sylvicola	United States	Colorado	Boulder
animalia	arthropoda	apidae	Apis	mellifera	United States	Massachusetts	Suffolk
animalia	arthropoda	apidae	Melissodes	subillatus	United States	Michigan	Livingston
animalia	arthropoda	apidae	Apis	mellifera	Mexico	Yucatan	Tzucacab
animalia	arthropoda	apidae	Bombus	appositus	United States	South Dakota	Lawrence
animalia	arthropoda	apidae	Epeolus	pusillus	United States	Texas	Lee
animalia	arthropoda	apidae	Bombus	rufocinctus	United States	Maine	Aroostook
animalia	arthropoda	apidae	Bombus	bimaculatus	United States	Ohio	Warren
animalia	arthropoda	apidae	Bombus	impatiens	United States	Connecticut	Windham
animalia	arthropoda	apidae	Trigona	chanchamayoensis	Ecuador	Orellana	None
animalia	arthropoda	apidae	Bombus	suckleyi	United States	Oregon	Benton
animalia	arthropoda	apidae	Bombus	terricola	United States	Maine	Aroostook
animalia	arthropoda	apidae	Apis	mellifera	United States	California	Marin
animalia	arthropoda	apidae	Bombus	affinis	United States	Maryland	Montgomery
animalia	arthropoda	apidae	Trigona	nigerrima	Mexico	Chiapas	Altamirano
animalia	arthropoda	apidae	Euglossa	viridissima	Mexico	Puebla	Zapotitlan
animalia	arthropoda	apidae	Liotrigona	madecassa	Madagascar	Atsimo-Andrefana	Toliara
animalia	arthropoda	apidae	Bombus	mixtus	United States	Washington	Mason
animalia	arthropoda	apidae	Bombus	terricola	United States	Minnesota	Cass County
animalia	arthropoda	apidae	Bombus	impatiens	United States	Vermont	Chittenden
animalia	arthropoda	apidae	Melissodes	tepaneca	United States	Texas	Bexar
animalia	arthropoda	apidae	Xylocopa	viridis	Paraguay	Caaguazu	[Not Stated]
animalia	arthropoda	apidae	Apis	mellifera	United States	California	Santa Barbara
animalia	arthropoda	apidae	Bombus	griseocollis	United States	Ohio	Franklin
animalia	arthropoda	apidae	Bombus	perplexus	United States	New York	Ulster
animalia	arthropoda	apidae	Centris	rhodopus	United States	Arizona	Yuma County
animalia	arthropoda	apidae	Bombus	huntii	Mexico	Puebla	Chalchicomula De Sesma
animalia	arthropoda	apidae	Bombus	hyperboreus	United States	Alaska	North Slope
animalia	arthropoda	apidae	Trigona	fuscipennis	Mexico	Yucatan	Tizimin
animalia	arthropoda	apidae	Frieseomelitta	trichocerata	Brasil	Amazonas	Não Informado
animalia	arthropoda	apidae	Bombus	bimaculatus	United States	Minnesota	Wabasha County
animalia	arthropoda	apidae	Apis	cerana	Sri Lanka	North Central Province	Polonnaruwa
animalia	arthropoda	apidae	Xylocopa	buruana	Chile	Arica Y Parinacota	[Not Stated]
animalia	arthropoda	apidae	Bombus	impatiens	United States	New York	Suffolk
animalia	arthropoda	apidae	Bombus	flavifrons	United States	Oregon	Gilliam
animalia	arthropoda	apidae	Ceratina	mikmaqi	United States	Massachusetts	Essex
animalia	arthropoda	apidae	Bombus	citrinus	United States	Massachusetts	Middlesex
animalia	arthropoda	apidae	Bombus	impatiens	United States	Connecticut	Tolland
animalia	arthropoda	apidae	Eulaema	bombiformis	Brasil	Amazonas	Manaus
animalia	arthropoda	apidae	Trigona	fuscipennis	Mexico	Chiapas	Mapastepec
animalia	arthropoda	apidae	Svastra	nitida	Mexico	Chiapas	La Trinitaria
animalia	arthropoda	apidae	Xylocopa	californica	United States	Texas	Brewster
animalia	arthropoda	apidae	Habropoda	pallida	United States	Arizona	Pinal
animalia	arthropoda	apidae	Apis	nigrocincta	Indonesia	Sulawesi	Central Sulawesi [Sulawesi Tengah]
animalia	arthropoda	apidae	Bombus	ternarius	United States	Minnesota	Becker County
animalia	arthropoda	apidae	Apis	mellifera	United States	Connecticut	Middlesex
animalia	arthropoda	apidae	Bombus	melanopygus	United States	California	Contra Costa
animalia	arthropoda	apidae	Melissodes	tristis	United States	Arizona	Cochise
animalia	arthropoda	apidae	Diadasia	afflicta	United States	Texas	Brazos
animalia	arthropoda	apidae	Anthophora	terminalis	United States	Massachusetts	Franklin
animalia	arthropoda	apidae	Bombus	rufocinctus	United States	Colorado	Teller County
animalia	arthropoda	apidae	Bombus	pensylvanicus	Mexico	Zacatecas	Sain Alto
animalia	arthropoda	apidae	Bombus	centralis	United States	Colorado	Park
animalia	arthropoda	apidae	Xylocopa	viridigastra	Peru	Lima	None
animalia	arthropoda	apidae	Ceratina	strenua	United States	Illinois	Macoupin
animalia	arthropoda	apidae	Bombus (subterraneobombus)	appositus	United States	Colorado	Boulder
animalia	arthropoda	apidae	Bombus	affinis	United States	Minnesota	Wabasha County
animalia	arthropoda	apidae	Scaptotrigona	pectoralis	Mexico	Yucatan	Kinchil
animalia	arthropoda	apidae	Bombus	griseocollis	United States	Michigan	Jackson
animalia	arthropoda	apidae	Bombus	dahlbomii	Argentina	Rio Negro	None
animalia	arthropoda	apidae	Bombus	sylvicola	United States	Colorado	Clear Creek
animalia	arthropoda	apidae	Bombus	vosnesenskii	United States	Oregon	Washington
animalia	arthropoda	apidae	Eucera	nigrilabris	Romania	Dobruja	Constanta
animalia	arthropoda	apidae	Ceratina	nanula	United States	Utah	Kane
animalia	arthropoda	apidae	Bombus	melanopygus	United States	Washington	Whatcom
animalia	arthropoda	apidae	Diadasia	ochracea	United States	New Mexico	Socorro
animalia	arthropoda	apidae	Exomalopsis	solani	Mexico	Durango	None Or Unknown
animalia	arthropoda	apidae	Trigona	nigerrima	Mexico	Chiapas	Oxchuc
animalia	arthropoda	apidae	Eulaema	cingulata	Brasil	Minas Gerais	Não Informado
animalia	arthropoda	apidae	Plebeia	molesta	Argentina	Salta	None
animalia	arthropoda	apidae	Bombus	affinis	United States	Wisconsin	Racine
animalia	arthropoda	apidae	Bombus	morrisoni	United States	California	Inyo County
animalia	arthropoda	apidae	Bombus	moderatus	United States	Alaska	Yukon-Koyukuk
animalia	arthropoda	apidae	Scaptotrigona	mexicana	Mexico	Oaxaca	Santa Maria Chimalapa
animalia	arthropoda	apidae	Trigona	nigra	Mexico	Campeche	Calakmul
animalia	arthropoda	apidae	Bombus	melanopygus	United States	California	Tuolumne County
animalia	arthropoda	apidae	Ceratina	nanula	United States	Utah	Garfield
animalia	arthropoda	apidae	Melissodes	lupina	United States	California	San Diego
animalia	arthropoda	apidae	Trigona	fulviventris	Mexico	Chiapas	Tuxtla Chico
animalia	arthropoda	apidae	Bombus	vosnesenskii	United States	Oregon	Benton
animalia	arthropoda	apidae	Trigonisca	pipioli	Mexico	Chiapas	Mapastepec
animalia	arthropoda	apidae	Ceratina	strenua	United States	New Jersey	Bergen
animalia	arthropoda	apidae	Apis	mellifera	United States	Utah	Cache
animalia	arthropoda	apidae	Bombus	rufocinctus	United States	Wyoming	Campbell
animalia	arthropoda	apidae	Scaptotrigona	hellwegeri	Mexico	Guerrero	Atoyac De Alvarez
animalia	arthropoda	apidae	Diadasia	enavata	United States	Texas	Lamb
animalia	arthropoda	apidae	Trigona	corvina	Mexico	Chiapas	Ocosingo
animalia	arthropoda	apidae	Apis	mellifera	United States	Washington	Kittitas
animalia	arthropoda	apidae	Bombus	terricola	United States	Vermont	Addison
animalia	arthropoda	apidae	Xylocopa	tabaniformis	United States	California	Claremont
animalia	arthropoda	apidae	Bombus	sp.	China	Sichuan	[Not Stated]
animalia	arthropoda	apidae	Bombus	fervidus	United States	Wyoming	Platte
animalia	arthropoda	apidae	Ceratina	calcarata	United States	New York	Kings
animalia	arthropoda	apidae	Bombus	impatiens	United States	New York	Westchester
animalia	arthropoda	apidae	Apis	cerana	China	Szechuan	Wenchuan
animalia	arthropoda	apidae	Peponapis	pruinosa	United States	Arizona	Cochise
animalia	arthropoda	apidae	Apis	mellifera	United States	California	Marin County
animalia	arthropoda	apidae	Melissodes	agilis	United States	Utah	Boxelder
animalia	arthropoda	apidae	Bombus	terricola	United States	Michigan	Emmet
animalia	arthropoda	apidae	Bombus	impatiens	United States	Indiana	Tippecanoe
animalia	arthropoda	apidae	Bombus	centralis	United States	Wyoming	Fremont
animalia	arthropoda	apidae	Xylocopa	auripennis	India	Tamil Nadu	Coimbatore
animalia	arthropoda	apidae	Bombus	impatiens	United States	Wisconsin	Racine
animalia	arthropoda	apidae	Melissodes	tristis	United States	Texas	Garza
animalia	arthropoda	apidae	Anthophora	edwardsii	United States	California	Solano
animalia	arthropoda	apidae	Eucera	hamata	United States	Colorado	Logan
animalia	arthropoda	apidae	Anthophora	urbana	United States	Idaho	Elmore
animalia	arthropoda	apidae	Epiclopus	gayi	Chile	Bio-Bio - Region Viii	Nuble
animalia	arthropoda	apidae	Bombus	melanopygus	United States	California	Sonoma
animalia	arthropoda	apidae	Bombus	sylvicola	Canada	Yukon	[Not Stated]
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	Illinois	Cook
animalia	arthropoda	apidae	Bombus	flavifrons	United States	Colorado	Boulder County
animalia	arthropoda	apidae	Anthophora	affabilis	United States	Arizona	Coconino
animalia	arthropoda	apidae	Bombus	centralis	United States	Nevada	White Pine County
animalia	arthropoda	apidae	Bombus	impatiens	United States	Illinois	Macoupin
animalia	arthropoda	apidae	Habropoda	morrisoni	United States	Utah	Kane
animalia	arthropoda	apidae	Bombus	nevadensis	United States	Colorado	Huerfano County
animalia	arthropoda	apidae	Bombus	bifarius	United States	California	Tuolumne County
animalia	arthropoda	apidae	Bombus	insularis	United States	Washington	King
animalia	arthropoda	apidae	Exomalopsis	solani	United States	Arizona	Cochise
animalia	arthropoda	apidae	Diadasia	australis	United States	New Mexico	Socorro
animalia	arthropoda	apidae	Bombus	fervidus	United States	Colorado	Denver
animalia	arthropoda	apidae	Anthophora	urbana	United States	California	Mariposa
animalia	arthropoda	apidae	Trigona	corvina	Mexico	Chiapas	San Juan Cancuc
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	Ohio	Fulton
animalia	arthropoda	apidae	Euglossa	ignita	Brasil	Amazonas	Manaus
animalia	arthropoda	apidae	Bombus	perplexus	United States	Connecticut	Litchfield
animalia	arthropoda	apidae	Bombus	vagans	United States	Ohio	Summit
animalia	arthropoda	apidae	Bombus	insularis	United States	Colorado	Larimer
animalia	arthropoda	apidae	Euglossa	imperialis	Trinidad And Tobago	Trinidad	Arima
animalia	arthropoda	apidae	Xylocopa	californica	United States	Utah	Garfield
animalia	arthropoda	apidae	Apis	mellifera	United States	Texas	Brazos
animalia	arthropoda	apidae	Anthophora	flexipes	United States	Utah	Tooele
animalia	arthropoda	apidae	Melissodes	lupina	United States	California	San Mateo
animalia	arthropoda	apidae	Apis	mellifera	United States	Maryland	Baltimore
animalia	arthropoda	apidae	Scaptotrigona	pectoralis	Guatemala	Huehuetenango	La Democracia
animalia	arthropoda	apidae	Euglossa	cybelia	Panama	Panama	None
animalia	arthropoda	apidae	Ceratina	acantha	United States	California	Mariposa
animalia	arthropoda	apidae	Bombus	ternarius	United States	Michigan	Midland
animalia	arthropoda	apidae	Svastra	obliqua	United States	Kansas	Labette
animalia	arthropoda	apidae	Nomada	gutierreziae	Mexico	Zacatecas	Fresnillo
animalia	arthropoda	apidae	Bombus	bimaculatus	United States	Ohio	Preble
animalia	arthropoda	apidae	Bombus	fervidus	United States	Colorado	Mesa
animalia	arthropoda	apidae	Exaerete	smaragdina	Brasil	Amazonas	Manaus
animalia	arthropoda	apidae	Bombus	huntii	United States	Utah	Juab
animalia	arthropoda	apidae	Bombus	perplexus	United States	Massachusetts	Franklin County
animalia	arthropoda	apidae	Bombus	centralis	United States	Utah	Garfield
animalia	arthropoda	apidae	Bombus	pensylvanicus	United States	California	Riverside County
animalia	arthropoda	apidae	Centris	cockerelli	United States	Arizona	Mohave
animalia	arthropoda	apidae	Bombus	fervidus	United States	Michigan	Huron
animalia	arthropoda	apidae	Bombus	coccineus	Peru	Ancash	None
animalia	arthropoda	apidae	Xylocopa	tabaniformis	Mexico	Chiapas	Union Juarez
animalia	arthropoda	apidae	Apis	mellifera	United States	Connecticut	New Haven County
animalia	arthropoda	apidae	Diadasia	afflicta	United States	Texas	Lee
animalia	arthropoda	apidae	Bombus	insularis	United States	Idaho	Latah
animalia	arthropoda	apidae	Bombus	terricola	United States	New York	Hamilton
animalia	arthropoda	apidae	Eucera	edwardsii	United States	Wyoming	Lincoln
animalia	arthropoda	apidae	Exomalopsis	analis	Mexico	Chiapas	None Or Unknown
animalia	arthropoda	apidae	Bombus	flavifrons	United States	Alaska	Matanuska-Susitna
animalia	arthropoda	apidae	Bombus	bimaculatus	United States	Indiana	Harrison
animalia	arthropoda	apidae	Bombus	perplexus	Canada	Ontario	Kenora District
animalia	arthropoda	apidae	Bombus	impatiens	United States	Connecticut	New Haven County
animalia	arthropoda	apidae	Melissodes	tristis	United States	Nevada	Clark
animalia	arthropoda	apidae	Trigona	fulviventris	Mexico	Chiapas	Acacoyagua
animalia	arthropoda	apidae	Bombus	californicus	United States	California	San Bernardino
animalia	arthropoda	apidae	Melissodes	dagosa	United States	Utah	Millard
animalia	arthropoda	apidae	Macrogalea	candida	Kenya	Coast	Malindi
animalia	arthropoda	apidae	Xylocopa	varipuncta	United States	Arizona	Santa Cruz
animalia	arthropoda	apidae	Bombus	appositus	United States	Washington	Whitman
animalia	arthropoda	apidae	Bombus	bimaculatus	United States	Connecticut	Litchfield
animalia	arthropoda	apidae	Melipona	beecheii	Mexico	Jalisco	None Or Unknown
animalia	arthropoda	apidae	Bombus	caliginosus	United States	California	Tulare County
animalia	arthropoda	apidae	Bombus	huntii	United States	Colorado	Boulder
animalia	arthropoda	apidae	Bombus	bohemicus	Norway	Viken	Bærum
animalia	arthropoda	apidae	Bombus	mexicanus	Mexico	Chiapas	Mapastepec
animalia	arthropoda	apidae	Epeolus	pusillus	United States	Utah	Garfield
animalia	arthropoda	apidae	Melissodes	tristis	United States	Texas	Gillespie
animalia	arthropoda	apidae	Lanthanomelissa	betinae	Brazil	Parana	Curitiba
animalia	arthropoda	apidae	Bombus (pyrobombus)	huntii	United States	Colorado	Custer
animalia	arthropoda	apidae	Svastra	obliqua	United States	Colorado	Logan
animalia	arthropoda	apidae	Anthophora	lesquerellae	United States	Utah	Kane
animalia	arthropoda	apidae	Scaura	argyrea	Mexico	Chiapas	Ocozocoautla De Espinosa
animalia	arthropoda	apidae	Centris	eisenii	Mexico	Yucatan	Celestun
animalia	arthropoda	apidae	Melipona	grandis	Peru	Loreto	None
animalia	arthropoda	apidae	Anthophora	californica	United States	Arizona	Pima
animalia	arthropoda	apidae	Bombus	huntii	United States	Colorado	Fremont
animalia	arthropoda	apidae	Bombus	affinis	United States	Minnesota	Wabasha
animalia	arthropoda	apidae	Amegilla	michaelis	Congo, The Democratic Republic Of The	Katanga	Lualaba
animalia	arthropoda	apidae	Melissodes	paroselae	United States	Arizona	Cochise
animalia	arthropoda	apidae	Bombus	flavifrons	United States	Colorado	Teller County
animalia	arthropoda	apidae	Bombus	fervidus	United States	Arizona	Pima
animalia	arthropoda	apidae	Bombus	hortorum	Norway	Vestland	Bergen
animalia	arthropoda	apidae	Tetragonisca	angustula	Mexico	Chiapas	San Juan Cancuc
animalia	arthropoda	apidae	Bombus	griseocollis	United States	Michigan	Calhoun
animalia	arthropoda	apidae	Scaptotrigona	pectoralis	Mexico	Chiapas	Ocosingo
animalia	arthropoda	apidae	Diadasia	vallicola	United States	California	Sanbernardino
animalia	arthropoda	apidae	Melissodes	vernalis	United States	Nevada	Clark
animalia	arthropoda	apidae	Bombus	sitkensis	United States	California	Marin County
animalia	arthropoda	apidae	Nomada	depressa	United States	Massachusetts	Barnstable
animalia	arthropoda	apidae	Melissodes	brevipyga	United States	Arizona	Cochise
animalia	arthropoda	apidae	Apis	mellifera	United States	Illinois	Cook
animalia	arthropoda	apidae	Bombus	sylvicola	United States	California	Lake
animalia	arthropoda	apidae	Xylocopa	cearensis	Brazil	Paraiba	Soledade
animalia	arthropoda	apidae	Cemolobus	ipomoeae	United States	Indiana	Posey
animalia	arthropoda	apidae	Bombus	sonorus	United States	Arizona	Cochise County
animalia	arthropoda	apidae	Bombus	caliginosus	United States	California	Marin
animalia	arthropoda	apidae	Nomada	utahensis	United States	Idaho	Oneida
animalia	arthropoda	apidae	Holcopasites	sp. 02	Mexico	Chiapas	La Trinitaria
animalia	arthropoda	apidae	Ceratina	calcarata	United States	Illinois	Piatt
animalia	arthropoda	apidae	Anthophora	affabilis	United States	Utah	Emery
animalia	arthropoda	apidae	Bombus	pensylvanicus	Mexico	Chiapas	Comitan De Dominguez
animalia	arthropoda	apidae	Bombus	pensylvanicus	Mexico	Hidalgo	Tulancingo De Bravo
animalia	arthropoda	apidae	Chalepogenus	cocuccii	Argentina	Tucuman	None
animalia	arthropoda	apidae	Xylocopa	californica	United States	California	Siskiyou
animalia	arthropoda	apidae	Ceratina	sp. 12 ecosur	Mexico	Chiapas	Oxchuc
animalia	arthropoda	apidae	Nannotrigona	perilampoides	Mexico	Campeche	Calakmul
animalia	arthropoda	apidae	Melissodes	communis	United States	Florida	Alachua
animalia	arthropoda	apidae	Thygater	analis	Brazil	Ceara	None
animalia	arthropoda	apidae	Bombus	variabilis	United States	Indiana	Tippecanoe
animalia	arthropoda	apidae	Diadasia	rinconis	United States	New Mexico	Eddy
animalia	arthropoda	apidae	Tetraloniella	pruinosa	India	Punjab	Ludhiana
animalia	arthropoda	apidae	Diadasia	bituberculata	United States	California	Sanbenito
animalia	arthropoda	apidae	Eucera	albescens	United States	Nevada	Clark
animalia	arthropoda	apidae	Bombus	fervidus	United States	Nevada	Ormsby
animalia	arthropoda	apidae	Bombus	impatiens	United States	Virginia	Fairfax County
animalia	arthropoda	apidae	Bombus	vosnesenskii	United States	California	Siskiyou
animalia	arthropoda	apidae	Anthophora	peritomae	United States	Utah	Garfield
animalia	arthropoda	apidae	Eucera	fulvitarsis	United States	Colorado	Eagle
animalia	arthropoda	apidae	Paratrigona	impunctata	Venezuela	Amazonas	None
animalia	arthropoda	apidae	Melissodes	desponsa	United States	Ohio	Marion
animalia	arthropoda	apidae	Xylocopa	fenestrata	India	Tamil Nadu	Coimbatore
animalia	arthropoda	apidae	Apis	mellifera	United States	Maryland	Caroline
animalia	arthropoda	apidae	Centris	obscurior	Mexico	Chiapas	Mapastepec
animalia	arthropoda	apidae	Apis	mellifera	United States	Ohio	Franklin
animalia	arthropoda	apidae	Melissodes	agilis	United States	California	Los Angeles
animalia	arthropoda	apidae	Bombus	insularis	United States	Oregon	Benton
animalia	arthropoda	apidae	Apis	mellifera	United States	California	Placer County
animalia	arthropoda	apidae	Bombus	huntii	United States	California	Sierra
animalia	arthropoda	apidae	Neolarra	vigilans	United States	New Mexico	Donaana
animalia	arthropoda	apidae	Euglossa	viridis	Brasil	Rondônia	Costa Marques/Guajará-Mirim
animalia	arthropoda	apidae	Anthophora	montana	United States	New Mexico	Bernalillo
animalia	arthropoda	apidae	Bombus	insularis	United States	California	Tuolumne
animalia	arthropoda	apidae	Bombus	occidentalis	United States	California	Humboldt
animalia	arthropoda	apidae	Bombus	centralis	United States	California	Tuolumne
animalia	arthropoda	apidae	Bombus	bimaculatus	United States	Indiana	Porter
animalia	arthropoda	apidae	Bombus	huntii	United States	Arizona	Coconino
animalia	arthropoda	apidae	Scaptotrigona	pectoralis	Mexico	Chiapas	Tenejapa
animalia	arthropoda	apidae	Bombus	impatiens	United States	Michigan	Lenawee
animalia	arthropoda	apidae	Bombus	vagans	United States	Rhode Island	Washington Co.
animalia	arthropoda	apidae	Bombus	terricola	United States	New Hampshire	Coos
animalia	arthropoda	apidae	Nomada	parva	United States	New Jersey	Bergen
animalia	arthropoda	apidae	Melissodes	denticulata	United States	Maryland	Montgomery
animalia	arthropoda	apidae	Bombus	sylvicola	United States	California	Mariposa
animalia	arthropoda	apidae	Bombus	ephippiatus	Mexico	Chiapas	Tapalapa
animalia	arthropoda	apidae	Partamona	bilineata	Mexico	Yucatan	Akil
animalia	arthropoda	apidae	Ceratina	sp. 12 ecosur	Mexico	Chiapas	San Juan Cancuc
animalia	arthropoda	apidae	Partamona	bilineata	Mexico	Puebla	Cuetzalan Del Progreso
animalia	arthropoda	apidae	Bombus	flavifrons	United States	Utah	Grand
animalia	arthropoda	apidae	Melissodes	tristis	United States	Utah	Washington
animalia	arthropoda	apidae	Bombus	bimaculatus	United States	New York	Orange
animalia	arthropoda	apidae	Bombus	affinis	United States	New Jersey	Burlington
animalia	arthropoda	apidae	Melissodes	comptoides	United States	Nebraska	Lancaster
animalia	arthropoda	apidae	Bombus	sp.	[Not Stated]	[Not Stated]	[Not Stated]
animalia	arthropoda	apidae	Bombus	perplexus	United States	Massachusetts	Middlesex
animalia	arthropoda	apidae	Ceratina	pacifica	United States	Utah	Washington
animalia	arthropoda	apidae	Bombus	impatiens	United States	Connecticut	Windham County
animalia	arthropoda	apidae	Euglossa	chalybeata	Brasil	Amazonas	Manaus
animalia	arthropoda	apidae	Nannotrigona	perilampoides	Mexico	Chiapas	Union Juarez
animalia	arthropoda	apidae	Euglossa	chalybeata	Brasil	Amazonas	Não Informado
animalia	arthropoda	apidae	Bombus	centralis	United States	Colorado	Boulder County
animalia	arthropoda	apidae	Bombus	perplexus	United States	Ohio	Preble
animalia	arthropoda	apidae	Scaptotrigona	pectoralis	Mexico	Campeche	Calakmul
animalia	arthropoda	apidae	Bombus	centralis	United States	Montana	Beaverhead
