state	county	lat	lon
North Carolina	Chowan County	36.1290	-76.6028
North Carolina	Clay County	35.0530	-83.7523
North Carolina	Cleveland County	35.3346	-81.5571
North Carolina	Columbus County	34.2616	-78.6393
North Carolina	Craven County	35.1168	-77.0813
North Carolina	Cumberland County	35.0502	-78.8287
North Carolina	Currituck County	36.3722	-75.9412
North Carolina	Dare County	35.6063	-75.7675
North Carolina	Davidson County	35.7951	-80.2071
North Carolina	Davie County	35.9294	-80.5426
North Carolina	Duplin County	34.9344	-77.9335
North Carolina	Durham County	36.0338	-78.8781
North Carolina	Edgecombe County	35.9171	-77.6027
North Carolina	Forsyth County	36.1325	-80.2570
North Carolina	Franklin County	36.0882	-78.2831
North Carolina	Gaston County	35.2933	-81.1773
North Carolina	Gates County	36.4421	-76.7024
North Carolina	Graham County	35.3484	-83.8309
North Carolina	Granville County	36.2999	-78.6576
North Carolina	Greene County	35.4820	-77.6817
North Carolina	Guilford County	36.0791	-79.7887
North Carolina	Halifax County	36.2514	-77.6448
North Carolina	Harnett County	35.3686	-78.8716
North Carolina	Haywood County	35.5589	-82.9813
North Carolina	Henderson County	35.3364	-82.4797
North Carolina	Hertford County	36.3635	-76.9816
North Carolina	Hoke County	35.0172	-79.2420
North Carolina	Hyde County	35.4082	-76.1537
North Carolina	Iredell County	35.8063	-80.8745
North Carolina	Jackson County	35.2855	-83.1240
North Carolina	Johnston County	35.5134	-78.3673
North Carolina	Jones County	35.0323	-77.3562
North Carolina	Lee County	35.4763	-79.1721
North Carolina	Lenoir County	35.2401	-77.6355
North Carolina	Lincoln County	35.4885	-81.2269
North Carolina	Macon County	35.1530	-83.4219
North Carolina	Madison County	35.8642	-82.7126
North Carolina	Martin County	35.8473	-77.1196
North Carolina	McDowell County	35.6823	-82.0480
North Carolina	Mecklenburg County	35.2469	-80.8338
North Carolina	Mitchell County	36.0131	-82.1636
North Carolina	Montgomery County	35.3275	-79.9108
North Carolina	Moore County	35.3083	-79.4927
North Carolina	Nash County	35.9659	-77.9876
North Carolina	New Hanover County	34.1834	-77.8642
North Carolina	Northampton County	36.4218	-77.3984
North Carolina	Onslow County	34.7631	-77.4995
North Carolina	Orange County	36.0625	-79.1200
North Carolina	Pamlico County	35.1476	-76.6653
North Carolina	Pasquotank County	36.2652	-76.2607
North Carolina	Pender County	34.5126	-77.8881
North Carolina	Perquimans County	36.1809	-76.4032
North Carolina	Person County	36.3864	-78.9656
North Carolina	Pitt County	35.5925	-77.3727
North Carolina	Polk County	35.2779	-82.1676
North Carolina	Randolph County	35.7099	-79.8062
North Carolina	Richmond County	35.0046	-79.7557
North Carolina	Robeson County	34.6392	-79.1009
North Carolina	Rockingham County	36.3818	-79.7828
North Carolina	Rowan County	35.6414	-80.5217
North Carolina	Rutherford County	35.4027	-81.9196
North Carolina	Sampson County	34.9893	-78.3713
North Carolina	Scotland County	34.8400	-79.4773
North Carolina	Stanly County	35.3104	-80.2544
North Carolina	Stokes County	36.3938	-80.2699
North Carolina	Surry County	36.4154	-80.6865
North Carolina	Swain County	35.5688	-83.4656
North Carolina	Transylvania County	35.2101	-82.8167
North Carolina	Tyrrell County	35.8704	-76.1653
North Carolina	Union County	34.9918	-80.5304
North Carolina	Vance County	36.3655	-78.4054
North Carolina	Wake County	35.7898	-78.6506
North Carolina	Warren County	36.3981	-78.0999
North Carolina	Washington County	35.8447	-76.5723
North Carolina	Watauga County	36.2354	-81.7099
North Carolina	Wayne County	35.3542	-78.0087
North Carolina	Wilkes County	36.2089	-81.1661
North Carolina	Wilson County	35.7004	-77.9216
North Carolina	Yadkin County	36.1588	-80.6652
North Carolina	Yancey County	35.8893	-82.3040
North Dakota	Adams County	46.0968	-102.5332
North Dakota	Barnes County	46.9425	-98.0702
North Dakota	Benson County	48.0717	-99.3512
North Dakota	Billings County	47.0070	-103.3640
North Dakota	Bottineau County	48.7944	-100.8313
North Dakota	Bowman County	46.1101	-103.5059
North Dakota	Burke County	48.7865	-102.5201
North Dakota	Burleigh County	46.9788	-100.4695
North Dakota	Cass County	46.9270	-97.2524
North Dakota	Cavalier County	48.7684	-98.4638
North Dakota	Dickey County	46.1078	-98.4965
North Dakota	Divide County	48.8148	-103.5093
North Dakota	Dunn County	47.3546	-102.6123
North Dakota	Eddy County	47.7234	-98.9005
North Dakota	Emmons County	46.2843	-100.2378
North Dakota	Foster County	47.4714	-98.8729
North Dakota	Golden Valley County	46.9389	-103.8446
North Dakota	Grand Forks County	47.9260	-97.4509
North Dakota	Grant County	46.3578	-101.6390
North Dakota	Griggs County	47.4563	-98.2323
North Dakota	Hettinger County	46.4357	-102.4542
North Dakota	Kidder County	46.9383	-99.7312
North Dakota	LaMoure County	46.4642	-98.5261
North Dakota	Logan County	46.4693	-99.5046
North Dakota	McHenry County	48.2338	-100.6333
North Dakota	McIntosh County	46.1087	-99.4165
North Dakota	McKenzie County	47.7425	-103.4032
North Dakota	McLean County	47.6532	-101.4219
North Dakota	Mercer County	47.3071	-101.8333
North Dakota	Morton County	46.7108	-101.2983
North Dakota	Mountrail County	48.2101	-102.3649
North Dakota	Nelson County	47.9187	-98.2044
North Dakota	Oliver County	47.1181	-101.3314
North Dakota	Pembina County	48.7669	-97.5454
North Dakota	Pierce County	48.2389	-99.9665
North Dakota	Ramsey County	48.2662	-98.7390
North Dakota	Ransom County	46.4493	-97.6476
North Dakota	Renville County	48.7128	-101.6582
North Dakota	Richland County	46.2652	-96.9380
North Dakota	Rolette County	48.7683	-99.8405
North Dakota	Sargent County	46.1082	-97.6301
North Dakota	Sheridan County	47.5814	-100.3310
North Dakota	Sioux County	46.1106	-101.0613
North Dakota	Slope County	46.4458	-103.4625
North Dakota	Stark County	46.8170	-102.6620
North Dakota	Steele County	47.4511	-97.7189
North Dakota	Stutsman County	46.9722	-98.9561
North Dakota	Towner County	48.6822	-99.2482
North Dakota	Traill County	47.4462	-97.1648
North Dakota	Walsh County	48.3770	-97.7222
North Dakota	Ward County	48.2167	-101.5405
North Dakota	Wells County	47.5809	-99.6822
North Dakota	Williams County	48.3558	-103.5013
Ohio	Adams County	38.8345	-83.4781
Ohio	Allen County	40.7716	-84.1061
Ohio	Ashland County	40.8433	-82.2701
Ohio	Ashtabula County	41.9066	-80.7456
Ohio	Athens County	39.3328	-82.0459
Ohio	Auglaize County	40.5613	-84.2240
Ohio	Belmont County	40.0177	-80.9677
Ohio	Brown County	38.9314	-83.8668
Ohio	Butler County	39.4397	-84.5657
Ohio	Carroll County	40.5799	-81.0908
Ohio	Champaign County	40.1328	-83.7676
Ohio	Clark County	39.9170	-83.7837
Ohio	Clermont County	39.0521	-84.1495
Ohio	Clinton County	39.4167	-83.8046
Ohio	Columbiana County	40.7701	-80.7785
Ohio	Coshocton County	40.2967	-81.9301
Ohio	Crawford County	40.8485	-82.9248
Ohio	Cuyahoga County	41.5550	-81.6050
Ohio	Darke County	40.1315	-84.6212
Ohio	Defiance County	41.3217	-84.4864
Ohio	Delaware County	40.2789	-83.0075
Ohio	Erie County	41.3941	-82.5868
Ohio	Fairfield County	39.7477	-82.6267
Ohio	Fayette County	39.5552	-83.4619
Ohio	Franklin County	39.9699	-83.0091
Ohio	Fulton County	41.5973	-84.1243
Ohio	Gallia County	38.8170	-82.3017
Ohio	Geauga County	41.4993	-81.1735
Ohio	Greene County	39.6875	-83.8949
Ohio	Guernsey County	40.0567	-81.4979
Ohio	Hamilton County	39.1969	-84.5442
Ohio	Hancock County	41.0002	-83.6659
Ohio	Hardin County	40.6604	-83.6641
Ohio	Harrison County	40.2923	-81.0916
Ohio	Henry County	41.3316	-84.0689
Ohio	Highland County	39.1844	-83.6014
Ohio	Hocking County	39.4903	-82.4834
Ohio	Holmes County	40.5656	-81.9300
Ohio	Huron County	41.1451	-82.5946
Ohio	Jackson County	39.0135	-82.6141
Ohio	Jefferson County	40.3994	-80.7635
Ohio	Knox County	40.4036	-82.4224
Ohio	Lake County	41.7781	-81.1973
Ohio	Lawrence County	38.6039	-82.5172
Ohio	Licking County	40.0915	-82.4834
Ohio	Logan County	40.3876	-83.7663
Ohio	Lorain County	41.4388	-82.1797
Ohio	Lucas County	41.6823	-83.4689
Ohio	Madison County	39.8966	-83.4009
Ohio	Mahoning County	41.0109	-80.7704
Ohio	Marion County	40.5880	-83.1688
Ohio	Medina County	41.1162	-81.8998
Ohio	Meigs County	39.0898	-82.0284
Ohio	Mercer County	40.5353	-84.6321
Ohio	Miami County	40.0533	-84.2284
Ohio	Monroe County	39.7263	-81.0910
Ohio	Montgomery County	39.7537	-84.2906
Ohio	Morgan County	39.6249	-81.8617
Ohio	Morrow County	40.5253	-82.7977
Ohio	Muskingum County	39.9660	-81.9435
Ohio	Noble County	39.7672	-81.4525
Ohio	Ottawa County	41.5455	-83.0126
Ohio	Paulding County	41.1189	-84.5821
Ohio	Perry County	39.7432	-82.2380
Ohio	Pickaway County	39.6489	-83.0528
Ohio	Pike County	39.0713	-83.0529
Ohio	Portage County	41.1690	-81.1970
Ohio	Preble County	39.7388	-84.6448
Ohio	Putnam County	41.0245	-84.1299
Ohio	Richland County	40.7742	-82.5428
Ohio	Ross County	39.3239	-83.0595
Ohio	Sandusky County	41.3553	-83.1428
Ohio	Scioto County	38.8149	-82.9987
Ohio	Seneca County	41.1200	-83.1275
Ohio	Shelby County	40.3367	-84.2041
Ohio	Stark County	40.8141	-81.3657
Ohio	Summit County	41.1218	-81.5349
Ohio	Trumbull County	41.3064	-80.7704
Ohio	Tuscarawas County	40.4474	-81.4712
Ohio	Union County	40.2959	-83.3670
Ohio	Van Wert County	40.8555	-84.5858
Ohio	Vinton County	39.2520	-82.4860
Ohio	Warren County	39.4257	-84.1699
Ohio	Washington County	39.4507	-81.4906
Ohio	Wayne County	40.8297	-81.8872
Ohio	Williams County	41.5650	-84.5843
Ohio	Wood County	41.3602	-83.6227
Ohio	Wyandot County	40.8398	-83.3137
Oklahoma	Adair County	35.8980	-94.6510
Oklahoma	Alfalfa County	36.7297	-98.3234
Oklahoma	Atoka County	34.3925	-96.0366
Oklahoma	Beaver County	36.7483	-100.4831
Oklahoma	Beckham County	35.2706	-99.6901
Oklahoma	Blaine County	35.8778	-98.4290
Oklahoma	Bryan County	33.9640	-96.2651
Oklahoma	Caddo County	35.1679	-98.3810
Oklahoma	Canadian County	35.5434	-97.9799
Oklahoma	Carter County	34.2518	-97.2879
Oklahoma	Cherokee County	35.9044	-94.9968
Oklahoma	Choctaw County	34.0277	-95.5541
Oklahoma	Cimarron County	36.7484	-102.5177
Oklahoma	Cleveland County	35.2064	-97.3231
Oklahoma	Coal County	34.5829	-96.2880
Oklahoma	Comanche County	34.6626	-98.4766
Oklahoma	Cotton County	34.2907	-98.3734
Oklahoma	Craig County	36.7639	-95.2016
Oklahoma	Creek County	35.9074	-96.3802
Oklahoma	Custer County	35.6456	-98.9974
Oklahoma	Delaware County	36.3934	-94.8082
Oklahoma	Dewey County	35.9780	-99.0144
Oklahoma	Ellis County	36.2243	-99.7501
Oklahoma	Garfield County	36.3781	-97.7887
Oklahoma	Garvin County	34.7093	-97.3127
Oklahoma	Grady County	35.0211	-97.8869
Oklahoma	Grant County	36.7883	-97.7882
Oklahoma	Greer County	34.9339	-99.5530
Oklahoma	Harmon County	34.7460	-99.8442
Oklahoma	Harper County	36.8004	-99.6628
Oklahoma	Haskell County	35.2324	-95.1096
Oklahoma	Hughes County	35.0529	-96.2512
Oklahoma	Jackson County	34.5940	-99.4122
Oklahoma	Jefferson County	34.1051	-97.8389
Oklahoma	Johnston County	34.3135	-96.6543
Oklahoma	Kay County	36.8149	-97.1439
Oklahoma	Kingfisher County	35.9494	-97.9346
Oklahoma	Kiowa County	34.9215	-98.9816
Oklahoma	Latimer County	34.8751	-95.2723
Oklahoma	Le Flore County	34.8974	-94.6951
Oklahoma	Lincoln County	35.7031	-96.8814
Oklahoma	Logan County	35.9143	-97.4510
Oklahoma	Love County	33.9578	-97.2451
Oklahoma	Major County	36.3131	-98.5420
Oklahoma	Marshall County	34.0270	-96.7705
Oklahoma	Mayes County	36.3038	-95.2356
Oklahoma	McClain County	35.0164	-97.4498
Oklahoma	McCurtain County	34.1171	-94.7661
Oklahoma	McIntosh County	35.3691	-95.6718
Oklahoma	Murray County	34.4858	-97.0716
Oklahoma	Muskogee County	35.6176	-95.3839
Oklahoma	Noble County	36.3849	-97.2363
Oklahoma	Nowata County	36.7896	-95.6133
Oklahoma	Okfuskee County	35.4668	-96.3278
Oklahoma	Oklahoma County	35.5546	-97.4094
Oklahoma	Okmulgee County	35.6435	-95.9659
Oklahoma	Osage County	36.6243	-96.4081
Oklahoma	Ottawa County	36.8358	-94.8027
Oklahoma	Pawnee County	36.3137	-96.6967
Oklahoma	Payne County	36.0792	-96.9753
Oklahoma	Pittsburg County	34.9255	-95.7481
Oklahoma	Pontotoc County	34.7214	-96.6918
Oklahoma	Pottawatomie County	35.2114	-96.9570
Oklahoma	Pushmataha County	34.3779	-95.4081
Oklahoma	Roger Mills County	35.7086	-99.7416
Oklahoma	Rogers County	36.3778	-95.6014
Oklahoma	Seminole County	35.1584	-96.6029
Oklahoma	Sequoyah County	35.5024	-94.7508
Oklahoma	Stephens County	34.4814	-97.8556
Oklahoma	Texas County	36.7463	-101.4839
Oklahoma	Tillman County	34.3711	-98.9317
Oklahoma	Tulsa County	36.1203	-95.9418
Oklahoma	Wagoner County	35.9634	-95.5142
Oklahoma	Washington County	36.7044	-95.9063
Oklahoma	Washita County	35.2901	-98.9922
Oklahoma	Woods County	36.7270	-98.8636
Oklahoma	Woodward County	36.4256	-99.2737
Oregon	Baker County	44.7034	-117.6919
Oregon	Benton County	44.4939	-123.4247
Oregon	Clackamas County	45.1605	-122.1951
Oregon	Clatsop County	46.0245	-123.7050
Oregon	Columbia County	45.9419	-123.0811
Oregon	Coos County	43.1859	-124.0941
Oregon	Crook County	44.1631	-120.3716
Oregon	Curry County	42.4664	-124.2109
Oregon	Deschutes County	43.9151	-121.2256
Oregon	Douglas County	43.2863	-123.1545
Oregon	Gilliam County	45.3830	-120.2762
Oregon	Grant County	44.4963	-119.0141
Oregon	Harney County	43.0644	-118.9872
Oregon	Hood River County	45.5118	-121.6560
Oregon	Jackson County	42.4116	-122.6756
Oregon	Jefferson County	44.6452	-121.1786
Oregon	Josephine County	42.3870	-123.5716
Oregon	Klamath County	42.6838	-121.6462
Oregon	Lake County	42.7884	-120.3898
Oregon	Lane County	43.9283	-122.8976
Oregon	Lincoln County	44.6411	-123.9112
Oregon	Linn County	44.4889	-122.5372
Oregon	Malheur County	43.1886	-117.6032
Oregon	Marion County	44.9009	-122.5763
Oregon	Morrow County	45.4255	-119.6023
Oregon	Multnomah County	45.5477	-122.4174
Oregon	Polk County	44.9004	-123.3986
Oregon	Sherman County	45.3992	-120.6785
Oregon	Tillamook County	45.4559	-123.7593
Oregon	Umatilla County	45.5912	-118.7339
Oregon	Union County	45.3041	-117.9991
Oregon	Wallowa County	45.5938	-117.1856
Oregon	Wasco County	45.1645	-121.1651
Oregon	Washington County	45.5535	-123.0976
Oregon	Wheeler County	44.7364	-120.0269
Oregon	Yamhill County	45.2478	-123.3164
Pennsylvania	Adams County	39.8695	-77.2177
Pennsylvania	Allegheny County	40.4698	-79.9805
Pennsylvania	Armstrong County	40.8124	-79.4641
Pennsylvania	Beaver County	40.6841	-80.3507
Pennsylvania	Bedford County	39.9986	-78.4947
Pennsylvania	Berks County	40.4140	-75.9269
Pennsylvania	Blair County	40.4987	-78.3096
Pennsylvania	Bradford County	41.7915	-76.5021
Pennsylvania	Bucks County	40.3369	-75.1071
Pennsylvania	Butler County	40.9138	-79.9190
Pennsylvania	Cambria County	40.5102	-78.7105
Pennsylvania	Cameron County	41.4383	-78.1983
Pennsylvania	Carbon County	40.9184	-75.7050
Pennsylvania	Centre County	40.9093	-77.8477
Pennsylvania	Chester County	39.9740	-75.7498
Pennsylvania	Clarion County	41.1982	-79.4204
Pennsylvania	Clearfield County	41.0069	-78.4777
Pennsylvania	Clinton County	41.2395	-77.6290
Pennsylvania	Columbia County	41.0455	-76.4043
Pennsylvania	Crawford County	41.6879	-80.1078
Pennsylvania	Cumberland County	40.1648	-77.2634
Pennsylvania	Dauphin County	40.4126	-76.7926
Pennsylvania	Delaware County	39.9167	-75.3988
Pennsylvania	Elk County	41.4273	-78.6539
Pennsylvania	Erie County	42.1180	-80.0964
Pennsylvania	Fayette County	39.9189	-79.6401
Pennsylvania	Forest County	41.5133	-79.2497
Pennsylvania	Franklin County	39.9268	-77.7245
Pennsylvania	Fulton County	39.9108	-78.1226
Pennsylvania	Greene County	39.8477	-80.2257
Pennsylvania	Huntingdon County	40.4223	-77.9686
Pennsylvania	Indiana County	40.6514	-79.0875
Pennsylvania	Jefferson County	41.1380	-79.0124
Pennsylvania	Juniata County	40.5307	-77.4004
Pennsylvania	Lackawanna County	41.4366	-75.6088
Pennsylvania	Lancaster County	40.0420	-76.2502
Pennsylvania	Lawrence County	40.9927	-80.3344
Pennsylvania	Lebanon County	40.3714	-76.4648
Pennsylvania	Lehigh County	40.6142	-75.5906
Pennsylvania	Luzerne County	41.1731	-75.9761
Pennsylvania	Lycoming County	41.3439	-77.0553
Pennsylvania	McKean County	41.8146	-78.5725
Pennsylvania	Mercer County	41.3000	-80.2528
Pennsylvania	Mifflin County	40.6016	-77.6518
Pennsylvania	Monroe County	41.0562	-75.3291
Pennsylvania	Montgomery County	40.2100	-75.3702
Pennsylvania	Montour County	41.0293	-76.6652
Pennsylvania	Northampton County	40.7528	-75.3074
Pennsylvania	Northumberland County	40.8515	-76.7099
Pennsylvania	Perry County	40.3978	-77.2663
Pennsylvania	Philadelphia County	40.0094	-75.1333
Pennsylvania	Pike County	41.3259	-75.0315
Pennsylvania	Potter County	41.7486	-77.8944
Pennsylvania	Schuylkill County	40.7037	-76.2178
Pennsylvania	Snyder County	40.7554	-77.0729
Pennsylvania	Somerset County	39.9813	-79.0285
Pennsylvania	Sullivan County	41.4393	-76.5117
Pennsylvania	Susquehanna County	41.8197	-75.8010
Pennsylvania	Tioga County	41.7669	-77.2573
Pennsylvania	Union County	40.9622	-77.0555
Pennsylvania	Venango County	41.4007	-79.7658
Pennsylvania	Warren County	41.8343	-79.2982
Pennsylvania	Washington County	40.2000	-80.2521
Pennsylvania	Wayne County	41.6466	-75.2925
Pennsylvania	Westmoreland County	40.3111	-79.4667
Pennsylvania	Wyoming County	41.5252	-76.0087
Pennsylvania	York County	39.9218	-76.7289
Rhode Island	Bristol County	41.7068	-71.2867
Rhode Island	Kent County	41.6751	-71.5803
Rhode Island	Newport County	41.5010	-71.2831
Rhode Island	Providence County	41.8698	-71.5786
Rhode Island	Washington County	41.3968	-71.6203
South Carolina	Abbeville County	34.2290	-82.4541
South Carolina	Aiken County	33.5500	-81.6330
South Carolina	Allendale County	32.9798	-81.3633
South Carolina	Anderson County	34.5212	-82.6386
South Carolina	Bamberg County	33.2030	-81.0532
South Carolina	Barnwell County	33.2606	-81.4342
South Carolina	Beaufort County	32.3581	-80.6894
South Carolina	Berkeley County	33.2077	-79.9537
South Carolina	Calhoun County	33.6748	-80.7803
South Carolina	Charleston County	32.8005	-79.9425
South Carolina	Cherokee County	35.0498	-81.6076
South Carolina	Chester County	34.6893	-81.1612
South Carolina	Chesterfield County	34.6370	-80.1592
South Carolina	Clarendon County	33.6647	-80.2179
South Carolina	Colleton County	32.8350	-80.6552
South Carolina	Darlington County	34.3322	-79.9621
South Carolina	Dillon County	34.3902	-79.3753
South Carolina	Dorchester County	33.0822	-80.4047
South Carolina	Edgefield County	33.7765	-81.9682
South Carolina	Fairfield County	34.3957	-81.1270
South Carolina	Florence County	34.0285	-79.7102
South Carolina	Georgetown County	33.4175	-79.2963
South Carolina	Greenville County	34.8926	-82.3721
South Carolina	Greenwood County	34.1558	-82.1279
South Carolina	Hampton County	32.7783	-81.1438
South Carolina	Horry County	33.9093	-78.9767
South Carolina	Jasper County	32.4306	-81.0216
South Carolina	Kershaw County	34.3384	-80.5909
South Carolina	Lancaster County	34.6868	-80.7037
South Carolina	Laurens County	34.4837	-82.0055
South Carolina	Lee County	34.1586	-80.2512
South Carolina	Lexington County	33.8992	-81.2661
South Carolina	Marion County	34.0836	-79.3540
South Carolina	Marlboro County	34.6017	-79.6794
South Carolina	McCormick County	33.8976	-82.3162
South Carolina	Newberry County	34.2899	-81.5997
South Carolina	Oconee County	34.7488	-83.0615
South Carolina	Orangeburg County	33.4361	-80.8029
South Carolina	Pickens County	34.8854	-82.7234
South Carolina	Richland County	34.0291	-80.8980
South Carolina	Saluda County	34.0053	-81.7279
South Carolina	Spartanburg County	34.9320	-81.9916
South Carolina	Sumter County	33.9161	-80.3824
South Carolina	Union County	34.6904	-81.6159
South Carolina	Williamsburg County	33.6265	-79.7165
South Carolina	York County	34.9702	-81.1832
South Dakota	Aurora County	43.7247	-98.5776
South Dakota	Beadle County	44.4183	-98.2794
South Dakota	Bennett County	43.1869	-101.6772
South Dakota	Bon Homme County	42.9858	-97.8842
South Dakota	Brookings County	44.3767	-96.7978
South Dakota	Brown County	45.5893	-98.3522
South Dakota	Brule County	43.7299	-99.0929
South Dakota	Buffalo County	44.0443	-99.2040
South Dakota	Butte County	44.8962	-103.5014
South Dakota	Campbell County	45.7856	-100.0021
South Dakota	Charles Mix County	43.2062	-98.5951
South Dakota	Clark County	44.8552	-97.7249
South Dakota	Clay County	42.9161	-96.9805
South Dakota	Codington County	44.9663	-97.1988
South Dakota	Corson County	45.6857	-101.1797
South Dakota	Custer County	43.6849	-103.4622
South Dakota	Davison County	43.6804	-98.1559
South Dakota	Day County	45.3552	-97.5814
South Dakota	Deuel County	44.7563	-96.6902
South Dakota	Dewey County	45.1480	-100.8380
South Dakota	Douglas County	43.3915	-98.3584
South Dakota	Edmunds County	45.4117	-99.2054
South Dakota	Fall River County	43.2216	-103.5126
South Dakota	Faulk County	45.0655	-99.1536
South Dakota	Grant County	45.1726	-96.7723
South Dakota	Gregory County	43.1751	-99.2066
South Dakota	Haakon County	44.2881	-101.5409
South Dakota	Hamlin County	44.6806	-97.1786
South Dakota	Hand County	44.5467	-99.0046
South Dakota	Hanson County	43.6806	-97.7968
South Dakota	Harding County	45.5966	-103.4739
South Dakota	Hughes County	44.3845	-99.9757
South Dakota	Hutchinson County	43.3367	-97.7494
South Dakota	Hyde County	44.5372	-99.4727
South Dakota	Jackson County	43.6775	-101.6263
South Dakota	Jerauld County	44.0634	-98.6232
South Dakota	Jones County	43.9520	-100.6861
South Dakota	Kingsbury County	44.3630	-97.4993
South Dakota	Lake County	44.0284	-97.1232
South Dakota	Lawrence County	44.3485	-103.8064
South Dakota	Lincoln County	43.2794	-96.7223
South Dakota	Lyman County	43.8948	-99.8419
South Dakota	Marshall County	45.7370	-97.5809
South Dakota	McCook County	43.6804	-97.3580
South Dakota	McPherson County	45.7842	-99.2114
South Dakota	Meade County	44.6053	-102.7142
South Dakota	Mellette County	43.5813	-100.7552
South Dakota	Miner County	44.0215	-97.6081
South Dakota	Minnehaha County	43.6675	-96.7957
South Dakota	Moody County	44.0124	-96.6761
South Dakota	Oglala Lakota County	43.3334	-102.5615
South Dakota	Pennington County	44.0023	-102.8238
South Dakota	Perkins County	45.4834	-102.4680
South Dakota	Potter County	45.0527	-99.9620
South Dakota	Roberts County	45.6234	-96.9476
South Dakota	Sanborn County	44.0189	-98.0917
South Dakota	Spink County	44.9238	-98.3396
South Dakota	Stanley County	44.4140	-100.7478
South Dakota	Sully County	44.7223	-100.1314
South Dakota	Todd County	43.2088	-100.7077
South Dakota	Tripp County	43.3497	-99.8762
South Dakota	Turner County	43.3087	-97.1502
South Dakota	Union County	42.8311	-96.6508
South Dakota	Walworth County	45.4276	-100.0279
South Dakota	Yankton County	43.0066	-97.3884
South Dakota	Ziebach County	44.9898	-101.6608
Tennessee	Anderson County	36.1167	-84.1954
Tennessee	Bedford County	35.5137	-86.4583
Tennessee	Benton County	36.0709	-88.0712
Tennessee	Bledsoe County	35.5936	-85.2059
Tennessee	Blount County	35.6882	-83.9230
Tennessee	Bradley County	35.1539	-84.8594
Tennessee	Campbell County	36.4016	-84.1592
Tennessee	Cannon County	35.8084	-86.0624
Tennessee	Carroll County	35.9657	-88.4524
Tennessee	Carter County	36.2847	-82.1266
Tennessee	Cheatham County	36.2552	-87.1008
Tennessee	Chester County	35.4203	-88.6114
Tennessee	Claiborne County	36.5016	-83.6607
Tennessee	Clay County	36.5457	-85.5457
Tennessee	Cocke County	35.9162	-83.1192
Tennessee	Coffee County	35.4888	-86.0782
Tennessee	Crockett County	35.8188	-89.1325
Tennessee	Cumberland County	35.9524	-84.9948
Tennessee	Davidson County	36.1691	-86.7848
Tennessee	DeKalb County	35.9822	-85.8336
Tennessee	Decatur County	35.6031	-88.1103
Tennessee	Dickson County	36.1455	-87.3642
Tennessee	Dyer County	36.0542	-89.3983
Tennessee	Fayette County	35.1970	-89.4138
Tennessee	Fentress County	36.3699	-84.9378
Tennessee	Franklin County	35.1559	-86.0992
Tennessee	Gibson County	35.9916	-88.9338
Tennessee	Giles County	35.2027	-87.0353
Tennessee	Grainger County	36.2775	-83.5095
Tennessee	Greene County	36.1795	-82.8475
Tennessee	Grundy County	35.3934	-85.7104
Tennessee	Hamblen County	36.2184	-83.2661
Tennessee	Hamilton County	35.1635	-85.2018
Tennessee	Hancock County	36.5214	-83.2275
Tennessee	Hardeman County	35.2188	-88.9887
Tennessee	Hardin County	35.2019	-88.1857
Tennessee	Hawkins County	36.4521	-82.9315
Tennessee	Haywood County	35.5867	-89.2827
Tennessee	Henderson County	35.6540	-88.3877
Tennessee	Henry County	36.3253	-88.3003
Tennessee	Hickman County	35.8023	-87.4671
Tennessee	Houston County	36.2858	-87.7056
Tennessee	Humphreys County	36.0408	-87.7905
Tennessee	Jackson County	36.3542	-85.6741
Tennessee	Jefferson County	36.0485	-83.4412
Tennessee	Johnson County	36.4532	-81.8612
Tennessee	Knox County	35.9927	-83.9377
Tennessee	Lake County	36.3339	-89.4855
Tennessee	Lauderdale County	35.7630	-89.6277
Tennessee	Lawrence County	35.2205	-87.3965
Tennessee	Lewis County	35.5232	-87.4970
Tennessee	Lincoln County	35.1428	-86.5934
Tennessee	Loudon County	35.7351	-84.3141
Tennessee	Macon County	36.5378	-86.0010
Tennessee	Madison County	35.6061	-88.8334
Tennessee	Marion County	35.1334	-85.6184
Tennessee	Marshall County	35.4683	-86.7659
Tennessee	Maury County	35.6157	-87.0778
Tennessee	McMinn County	35.4245	-84.6199
Tennessee	McNairy County	35.1754	-88.5637
Tennessee	Meigs County	35.5122	-84.8161
Tennessee	Monroe County	35.4478	-84.2497
Tennessee	Montgomery County	36.5004	-87.3809
Tennessee	Moore County	35.2889	-86.3587
Tennessee	Morgan County	36.1387	-84.6393
Tennessee	Obion County	36.3619	-89.1481
Tennessee	Overton County	36.3449	-85.2831
Tennessee	Perry County	35.6638	-87.8693
Tennessee	Pickett County	36.5594	-85.0757
Tennessee	Polk County	35.1094	-84.5411
Tennessee	Putnam County	36.1409	-85.4962
Tennessee	Rhea County	35.6006	-84.9495
Tennessee	Roane County	35.8473	-84.5239
Tennessee	Robertson County	36.5275	-86.8694
Tennessee	Rutherford County	35.8434	-86.4172
Tennessee	Scott County	36.4306	-84.5041
Tennessee	Sequatchie County	35.3723	-85.4101
Tennessee	Sevier County	35.7878	-83.5249
Tennessee	Shelby County	35.1846	-89.8946
Tennessee	Smith County	36.2566	-85.9419
Tennessee	Stewart County	36.4585	-87.8119
Tennessee	Sullivan County	36.5097	-82.3013
Tennessee	Sumner County	36.4724	-86.4584
Tennessee	Tipton County	35.4988	-89.7471
Tennessee	Trousdale County	36.3930	-86.1567
Tennessee	Unicoi County	36.1001	-82.4182
