responses	input token count	output token count
No No No No No No No No No No	26	10
No No I No Yes Yes No No Yes No	28	10
No No No Yes No No Yes No No Yes	25	10
No No No No No No No No No No	31	10
No No No No No Yes Yes No Yes No	27	10
No No No No No No No No No No	32	10
No No No No No No No No No No	26	10
No No No No No No No No No No	27	10
No No No Yes No No No No No No	28	10
No No No No Yes No Yes No No No	26	10
No No No No No No No No No Yes	25	10
I No No No No No No No No I	27	10
No No No I No No No I No No	28	10
No No No No No No Yes No Yes No	25	10
I No No No No No No No No No	27	10
No Yes No No No Yes No No Yes No	28	10
No I No Yes No I No No No Yes	25	10
I I No No No No No No No As	28	10
No No No No No No No No No No	28	10
No No No Yes No No No No Yes Yes	29	10
No No No No No No No No No No	31	10
No No No No No No No No No No	28	10
No No No No No No No No I No	28	10
No No No No No No No No No No	26	10
No No No No No No No No No No	32	10
No No No Yes No Yes Yes Yes No No	27	10
No No No No No No No No Yes No	26	10
I No No No No No No No No No	27	10
Yes No No No No No No No Yes No	26	10
I No No I No As I I No No	26	10
Yes No No No No Yes No No Yes Yes	27	10
Yes Yes Yes No No No No No No No	27	10
Yes No No No No No No No No No	26	10
No No No No No No No No No No	26	10
No No No No No No No No No No	28	10
No No No No No No No No No No	27	10
No No No No No No No No No No	28	10
No No No No No No No No No No	28	10
No No Yes No No No No Yes No No	30	10
No Yes Yes Yes No No Yes No No Yes	28	10
No No No No Yes No No No No No	30	10
No Yes No No Yes No No Yes No No	28	10
No No No No No No No No No No	29	10
No No No No No No No No No No	28	10
No No No No No No No No No No	26	10
No No No No No No No No No No	28	10
No No No No Yes Yes No No No No	27	10
Yes No No No No No No No No No	26	10
No No Yes No Yes No No No No No	29	10
No No No No No No No No No No	32	10
No No No No I No I No No No	27	10
Yes No No No No No Yes No Yes No	26	10
No No No No No No No No No No	27	10
No No No Yes No Yes No Yes Yes No	26	10
No No No No No No No No No No	27	10
No No No No No No No No No No	28	10
No No No No No No No No No No	26	10
Yes No No Yes No Yes Yes No No Yes	31	10
No Yes No No No No No No No No	25	10
No I I No No I No No No No	25	10
No I No No Yes No No I No No	27	10
No No Yes No No No No No No Yes	27	10
No No No No Yes No No No Yes No	27	10
No No I No No No No No No No	28	10
No No No No I No No No No Yes	26	10
Yes No Yes No Yes No Yes No No No	26	10
Yes Yes No No Yes No No No Yes Yes	28	10
No No No No No No No No No No	28	10
No No No No No No No No No No	26	10
No Yes No Yes No No Yes No No No	28	10
No No No No No No No Yes No No	30	10
No No I I No No I I I No	31	10
No No No No No No No No No No	31	10
No No No No No No No No No No	28	10
Yes Yes No No Yes Yes No No Yes No	28	10
No Yes No No Yes No Yes No Yes No	29	10
No No Yes No No I I No No No	32	10
No Yes No No Yes No No No No No	27	10
No I I No No As I No I As	28	10
No I No I No No No No No No	29	10
No No No No Yes No No No No No	28	10
Yes No No No No No No No No No	28	10
No No No No I No No No I As	30	10
No No No I No No No No No No	29	10
No No No Yes Yes No No Yes No No	30	10
No No No No No No No No No No	27	10
No No Yes No No Yes No No Yes No	28	10
No No No No Yes No Yes No No No	28	10
No No No No No No No No No No	28	10
No No No No No No No No No No	28	10
No No No Yes Yes No No No No No	29	10
No No No No No No No No No No	27	10
No No No No No No No No No No	29	10
No No No No No No No No No No	28	10
No No No No No No No No No No	28	10
No No Yes Yes No No No No No No	28	10
No No No No No No No No No No	32	10
No No No No No No No No No No	28	10
No No No No No No No No No No	26	10
I No No No No No No No No No	30	10
No No No No No Yes No No No No	29	10
As No As No No I No No No No	28	10
No No No No No No No No No No	28	10
No No No No No No No No No No	27	10
No No No No No No No No No No	27	10
No No No No No No No No No No	26	10
No No No No No No No No Yes Yes	27	10
No No No No No No No No No No	29	10
No No No No No No No No No No	28	10
No No No No No No No No No No	29	10
No No No No No No No No No No	29	10
No No No No No No No No No No	29	10
No No No No No No No No No No	29	10
No No No No No No No No No No	28	10
No No Yes Yes No Yes No No No No	29	10
No No No No No No As No No No	29	10
No No No No No No No No No No	28	10
No No No No No No No No No No	28	10
I No I No Yes I Yes I Yes No	32	10
No No No No No No No No No No	28	10
No No No No No No No No No No	28	10
No No Yes No Yes No No No No No	28	10
No No No No No No No No No No	28	10
No No No No No No No No No No	27	10
No No No No No No No No No No	29	10
No No No No No No No No No No	31	10
No No No No No No No No No No	27	10
No No No No No No No No No No	29	10
No No No No No No No No No No	27	10
No No No No No No No No No No	27	10
No No No No No No No No No No	28	10
No No As No No No No No No No	27	10
Yes No No No Yes No No No Yes No	31	10
No No No No No No No No No No	28	10
No No No No No No No No No No	32	10
No No No No No No No No No No	30	10
No No No No No No No No No No	29	10
No No No No No No No No No No	26	10
No No No No No No No No No No	28	10
No No No No No No No No No No	28	10
I No As No No No No No No I	28	10
No I No As I As I I No No	36	10
I I No No I No I No I No	33	10
I No As I I I I No No No	33	10
No No No No No Yes No No No No	32	10
No No No No No No No No No No	33	10
No No No No No No No No No No	32	10
No I As No No As No No No No	33	10
No No As No I I I I I No	32	10
As As As As No No No No I I	30	10
I No As I No No No As No I	29	10
No I I I No I I I No Yes	31	10
No I No No No No Yes I No No	34	10
No No No No No No I As No I	29	10
No No There No No No It No No There	33	10
I No As I I As As No No No	37	10
No No No No I No No No No No	30	10
I No Yes No No No No No No I	33	10
No No No No I No No No No No	30	10
No No I No No No No No No No	32	10
I No As No No Yes As I No No	30	10
I I I I No No I No No I	31	10
As I No I I As As As I I	30	10
No I No Yes I Yes Yes No Yes I	28	10
No No No No I I No As No No	29	10
No No No No No No No No No No	32	10
I As As As No It I As I No	35	10
I No No I No As No No No As	33	10
I I No No No No No No I No	28	10
No I No As As No No No No No	35	10
No No No No No No No No No No	32	10
No No No No No No No No No No	31	10
No No No No No No No As As No	33	10
I I No As No No No No No No	33	10
I As No No I I No No No As	32	10
No I No No No No No No No No	35	10
No No No No No No No Yes No No	35	10
No No No No As No I I No I	37	10
I I No As As I As I No I	34	10
No As No I No No No I No No	37	10
No No No No No No No No I I	29	10
No No No No No No No No No No	32	10
I I As No I I No As I I	31	10
No No No No No No No No No No	33	10
I No No I I I No I I No	30	10
No No I No No No I No As No	27	10
No No I As As I I I I No	28	10
No I I I I No As No I No	30	10
No No No No No No No I No As	29	10
No Yes Yes No I No I Yes Yes Yes	30	10
I No No No As I As I No I	31	10
No No No No No No No No No I	31	10
No No No As As No I No It I	32	10
No No I I I I No No No No	31	10
No Yes No As No Yes No I No Yes	32	10
As As No No No I As No No As	33	10
I I I It No No No I I I	32	10
It No No It I I I As No I	38	10
No I I No No No I No No It	32	10
No No No No No No No No I No	32	10
I No I As As I No As I No	31	10
No No No I No No No No No I	31	10
No No No No I No Yes Yes Yes Yes	30	10
No No No I As No I No I No	36	10
No No No No No No No I No No	33	10
I No No As As No It I I I	27	10
As As I As No I As I No As	33	10
I No No No No No No No No No	28	10
No As No No No As No No No No	30	10
Yes No No I No I No No No As	31	10
No No As No No No No No No No	31	10
Yes No Yes Yes No No Yes No Yes Yes	32	10
As No No No No No No No I No	32	10
No No No No No No No No No No	32	10
No No No Yes Yes Yes I I No Yes	30	10
No No No I No No No No I No	30	10
No I As I I No No I I I	31	10
No No No No No No No No No No	28	10
As As As As As No No I No As	33	10
No No No No No No No I No No	28	10
I No No No I It As It I No	32	10
As As I No I As I No No No	32	10
As I As I I I I As I No	32	10
No No No No No I No No No No	31	10
No No As It As As No As No As	32	10
I I No As I I No It I It	33	10
I I No I No I No No No As	33	10
No No No No No No No No As No	33	10
I I No I As No I I No No	32	10
I No I No No No No No I No	32	10
No No No No No I No No No No	33	10
No No No No No No No No No No	33	10
No I No No No No No No I No	33	10
No No No No No No No No No No	30	10
No No No Yes I No No I No I	32	10
No No No No No No I I No I	31	10
No No No No No No No No No No	32	10
No I No No No No No I Yes No	30	10
I No No No No No No I I No	34	10
No As I I No As I No As I	33	10
No No No No No No No No No No	30	10
No No No I No No I I No No	31	10
No No No No No No No No No No	31	10
I I I No No I No No No I	31	10
No I No No No No No No No No	30	10
As No I No As I I No No No	30	10
I As I I As It No I No No	30	10
I I No As I No No No No I	30	10
No As I No I I As No I No	33	10
No No I I As No As No No I	31	10
No I I I As I As As I No	32	10
No No As No No I No No No No	30	10
I I No I No No No No As I	34	10
No As No No I No It No I I	31	10
No I As I As I I It No No	34	10
Yes Yes No No No No No Yes No No	31	10
As No No No No No No No No No	32	10
No I No No No No No I No No	31	10
No No I No No No I I I I	33	10
No I I I No I No No I No	33	10
No I No I I No No No No I	33	10
As As No No I I As I No No	35	10
No No No No No No No No No I	33	10
I I I No No I As No No No	31	10
No No No No No No No No No I	31	10
I No I I As No No No No As	30	10
No I I No No No No I As No	32	10
I No I No I No I No As No	33	10
I No As No As I I I No As	34	10
No No I No No No No I No As	34	10
No No No No No I No No No No	32	10
No No No No No No No No No I	33	10
No No No No I No I As No No	31	10
No I I I As No I No No No	34	10
Yes No No No No No No No No Yes	33	10
No No No No No No No No I No	32	10
No No No No No No I No No No	29	10
No No No No No No No No No I	32	10
No No No No No No No No No No	30	10
I No I I I No No I No I	30	10
No No No No No No No No No No	30	10
As No No I No No As No No No	32	10
No No No No No No No No No No	32	10
I No No No I No As As No As	31	10
No No No I No I I As No As	32	10
No No No No No No No No No No	30	10
No No No No No No No No No No	31	10
No No No No No No No No No No	31	10
No No No No No No No No No No	29	10
No No No No No No No No No No	32	10
I I As No No No No I No No	30	10
I No No No No No No I I As	31	10
No No No No No No No No I No	29	10
No I I No No I No As No No	30	10
No I I I As No No No I I	32	10
I No No No No No No No No No	31	10
No No I No As As No No As No	31	10
No No No As I No No No No No	31	10
No I As As No I No As No No	32	10
No I No I No No I As I No	32	10
I As I As No No No As No No	34	10
I As As No As As As I As No	32	10
I I As As I As No I No No	32	10
As As I As No No No As No As	32	10
I I No I No No No No No No	34	10
I No No As I I As No I No	30	10
No I No No No No No No No No	30	10
Yes I I Yes I No As No As No	31	10
I No I No I No I No I No	30	10
I No I I No I I I As As	29	10
I I No I As I As I I No	31	10
No No No I No No No No Yes No	29	10
I No No No I No No No I I	31	10
No As I No I As No I I As	30	10
No No No No No I I I As No	31	10
I No As I I No As As I No	30	10
It No No No As I As I No As	35	10
No I No No As No As I As I	35	10
I I I I No I I Yes No No	34	10
I I As No As I No No I As	33	10
No No No I As No I I No I	34	10
I I I I As As I I I I	34	10
I No I I As I As As As No	33	10
No I No No No As No No No I	36	10
I No I I I No No As No No	36	10
No I No It It No No No As I	34	10
No No I No No No No No No No	32	10
It I As As It No As I I No	32	10
No No No No I No No No No No	32	10
I I No I No No It I I No	30	10
No No No As No No No No No No	32	10
No I No No No No No No I I	31	10
No No No No No No No No No No	28	10
No No No No No No No No No No	30	10
I I I No No No No As I No	31	10
No Yes I I As No As No No No	30	10
I I No I I As No I No As	31	10
No No No No No No No No No No	31	10
I No No No I Yes I Yes I I	31	10
As I I I No No No As No I	31	10
No As Yes No No No Yes No No No	31	10
Yes No No No As No No I Yes Yes	31	10
I It No No It I As I It I	30	10
No No No No No No As I No Yes	31	10
I As I I I No No I No I	31	10
I No No I I No I No No No	29	10
Yes No No No Yes No No No Yes I	30	10
No Yes No No I No I I No As	35	10
As No No No No I I Yes Yes Yes	35	10
No No I No No No No No No As	31	10
No I As As As As I I No No	30	10
No No No No No I No No No No	30	10
No As No No No I No I No As	30	10
As I I I No No As No As I	31	10
Yes As I No I I No As I Yes	30	10
I As I No No No It I No I	30	10
I I As No As As No No No I	29	10
I No No I I No I No No No	31	10
No No No As I No No I As As	31	10
As No No No I As As No It I	32	10
No No No No I No No No No No	30	10
No No I No I No No As As As	30	10
No No As As It As I No No As	31	10
No No No No I No No No No No	31	10
No No No I Yes I As I No I	29	10
I I No No No No I As No I	30	10
No Yes No I No No Yes No No No	31	10
No No No No No No No No No No	27	10
No No No Yes No Yes No Yes No Yes	30	10
No No No No No I I I I I	31	10
No No No No No No No No No No	34	10
No No I No No As As I No I	31	10
No No No No I I No No No I	28	10
No As No No No No No As I I	31	10
No No No No No As No No As No	31	10
No No No No No No No No No No	30	10
No No No No No I No No I No	32	10
As As As No No No As I As I	30	10
No I I No I I I No No As	32	10
No I I I Yes I No I As No	29	10
I I No I No No No No I I	33	10
As No No I No I I No No No	32	10
I I I No I No No I No I	32	10
No No As No No No As I I I	30	10
No No No No No No No No No No	32	10
No I I No No No I No No No	32	10
As As No No As No I No No No	31	10
No No No I No No As I I No	33	10
No Yes I No I I I No Yes I	31	10
No No No I No As As No As I	31	10
No No I I No No I As As As	33	10
I I I I No I As No No No	31	10
No No I I No No No No No No	30	10
No I No No No I As As No No	32	10
No I I No No I No As No No	31	10
No No It No No No No I It No	33	10
No As No No No As I As I As	35	10
No I No No I I I As I No	33	10
No No As No No No No No No No	30	10
No No As No No No As No No No	30	10
No As No No No I I No As As	31	10
No As I No As No No I No As	34	10
It I I No No I No No As No	31	10
No No As No No No No No I No	32	10
No No As No As No No No As No	30	10
I No I No No I No It I No	30	10
No No No No No No Yes Yes As No	30	10
No No As No No No No No No I	30	10
No No No No I No No I I As	30	10
As No I I As No No As No No	30	10
No No No I No I No No No No	30	10
As As No No I I No I As No	32	10
No No No No No I Yes No No No	29	10
No No I As No I As As No I	29	10
As I No No No I No No No As	31	10
I I I As No I No I No I	29	10
No I As As No No I As No No	31	10
As I As As I No No No No I	31	10
No No No I As I As As I I	31	10
No I I No No I No No As As	29	10
No As No No No I No As No No	32	10
No As No No No No No No No No	32	10
As I I No I No It I As I	31	10
No No No No No No No As I No	31	10
No No No No No No No No No No	30	10
I No As No As As No I I I	30	10
No I No As No I No As I As	29	10
I No As I No No As I I No	30	10
No No As No As No No I No No	29	10
No No No I I No No I As No	28	10
No I I No No No Yes No I No	31	10
No No No No No As No I I No	30	10
As As I No No No I I I As	31	10
No No No No No No No No No No	29	10
No No No No I I No I As No	30	10
As No No No No No I As No No	31	10
No No No No No I No As Yes As	32	10
As As No No I As I No As No	31	10
No No No No I No No No No No	31	10
No No No I I As I I As No	30	10
I No No No No No No No No No	30	10
No As I No I No No I I I	30	10
No No No No No No No No No No	30	10
No No No No No No No Yes Yes I	30	10
No I No No No No As I I As	31	10
No No No No I No No No No No	35	10
I No No No I No No No I No	30	10
I No I No No No As No I No	31	10
No No No No No No No No I I	32	10
I No No No I I I No No No	32	10
I As No No As No No As As No	31	10
No I No Yes As No No No I I	31	10
I I I As As No I I As I	32	10
I No No I No I As No I No	31	10
No Yes No Yes No Yes Yes I No Yes	35	10
Yes Yes No Yes Yes No No No Yes Yes	35	10
Yes No No As I No No Yes I No	29	10
I I I No No No No I I I	31	10
As I I No I As No I No As	35	10
I I I No I I I I As I	35	10
As I It I It I I No No No	30	10
I I No I I I I As I As	31	10
No No No No No No No No No No	30	10
No No No No No No No No No No	31	10
No As No I As No No No No As	30	10
No No No No No I No No No No	32	10
No No As No No No No No No No	31	10
I Yes I I I I I I Yes Yes	30	10
No No I No I No No No As I	32	10
No No No I As As No I As No	30	10
As No No No As No No No No No	30	10
I No No No No As As No No No	31	10
No No As I No No No I No No	32	10
As No I I I No As I No No	29	10
I I As No I No No I No No	31	10
No No No No I No No No I No	30	10
As I I I I I I I As As	29	10
No As I No As No I I No As	33	10
No No No No I No No No No No	35	10
No No No As No No No I I No	35	10
No As No No I No No As As No	31	10
As No As No No No I No I I	32	10
I I No As I I No As As As	32	10
No No No No No As No No No No	32	10
As No I No No I I No As No	33	10
No I No No No No No As No I	33	10
No No As No No No No As As No	35	10
No I As I No No No No No No	33	10
No No No As I No I No No I	31	10
As I No No As No No I No No	32	10
I No No No No As I No I No	32	10
No I No No As No I I I No	31	10
I No I I As As No As No No	32	10
No No No No No No No No I No	31	10
I I No No No I I No I No	27	10
No As No No I I No As No No	33	10
No No No No No No No No I No	32	10
I No No As I No As I I As	30	10
No I As As No No No I No No	32	10
No No I Yes No I No No Yes No	30	10
As It No I As I I No As I	30	10
No No As No I I No No No I	29	10
I No No No No No No I I As	31	10
It No As It It No I No No No	33	10
No No No No It No I No Yes It	34	10
Yes No Yes Yes Yes Yes As No No Yes	31	10
I Yes As No I No No I No No	33	10
I As No No No No No Yes As As	32	10
No No No No No No No No No No	33	10
Yes No No Yes No Yes Yes Yes No No	31	10
No No No I No I As No No As	32	10
I I No I As No I I No No	33	10
There There I I I No I No I I	31	10
As No I I As As I I I I	32	10
No No No No No No No No No No	34	10
As As No As As I As I No As	32	10
No I Yes I No I As No I As	30	10
No No As As No I Yes As No No	30	10
I No I I No As No No No No	31	10
As I As I No It No It I No	30	10
As I I I I I I No I Yes	30	10
As I I No I As No It I As	31	10
As No As I I As As No As I	32	10
As I I It As It It I No No	30	10
I Yes No No No I I I No No	29	10
I I I No As I I No I As	30	10
No No No No No No No No No No	33	10
I No I I No I No No I I	31	10
I As No I No I No I I No	29	10
No It It No I As As I No No	30	10
As I No No No I No No I No	32	10
As I As I No I I I As I	32	10
No I I I No I I As As I	30	10
I As No I No No As No No No	32	10
No No No No No No No No No No	31	10
No No No I No Yes No No I No	32	10
No I No No No I I I No I	31	10
I As No As No As As I As As	33	10
No No No No I No As I No No	30	10
No No No I No No As I No No	30	10
I No As I As No No As No No	31	10
No As I I I I No No I No	31	10
No No Yes No I Yes Yes No No No	32	10
No Yes No No No No Yes Yes Yes No	32	10
I No As As As No No As As No	30	10
No No No No No No No No No Yes	30	10
As As No I As No As I I I	29	10
I Yes No No I No Yes I No Yes	30	10
No No No No I I No No No No	30	10
As I I I I As I I I No	31	10
No No I I No I No As I As	31	10
No No No No No No No No No No	31	10
I No No As No I No Yes I No	34	10
No No No It No No No As No No	30	10
I No No No As I I No No I	32	10
I No I I As No No It No No	30	10
No No No No No No No Yes No Yes	33	10
No No No No No No No No No I	32	10
No I I No No As As No I I	31	10
I No No No No No No No No No	31	10
No No No No No As No I No No	30	10
I I I I As I I I I I	31	10
As I I No I No No No I As	31	10
No No No I I No No Yes I As	29	10
As I No No No No No No I No	30	10
As I I I I I As I I As	31	10
No I No No I No No No No No	31	10
No No It I No As No As No No	29	10
As No I No I No No I As No	31	10
No No I No As I I No I No	31	10
I No I I I As As As No No	31	10
No No No I No I No No As I	32	10
I I I I I I As As I I	31	10
No I I I I I I I I No	32	10
I No No As No No No As I No	32	10
No As I No No I As No It No	33	10
It As No I No I As No I No	33	10
Yes No Yes No No No Yes No No No	30	10
I As As I I No No As As As	31	10
I No No No No Yes No Yes No It	30	10
No No I There I I There There No I	30	10
No No No No I No No No As As	30	10
No As As As As I I I No As	31	10
As No No No No No No No No No	31	10
No No I No I I No No I No	31	10
As I I No No I No As As No	30	10
I I As I I As No I I No	30	10
As No I No No No No As No I	31	10
As I As As I No I No I As	30	10
I No No No No As No No No No	30	10
As No I No No No I No I No	31	10
No I I I No No As No No I	30	10
No As No No I No As I No No	29	10
No No No I I I I No No No	29	10
No Yes I No As No No No As No	28	10
No No No No No No No No No No	30	10
No No No I No No As As No No	30	10
As As As No No As It As No No	32	10
No No No No No No No No No As	30	10
No I As No I I No I No No	29	10
No No No No No No No I No No	30	10
No No No No I No I As No I	29	10
As I No No No No No No I As	33	10
No No I I I I No No As I	30	10
I No No No As I No No No As	32	10
No No I No It I I No No No	31	10
No No No No I I No No I No	31	10
I As I I As As I No I No	30	10
No I No No No I No No No No	30	10
No No I As No No No No No No	31	10
As No I I No As I As No As	30	10
It I I I I No As No No No	28	10
No No No I No No I No I I	29	10
No No As I No As No As I No	29	10
No I No I No I No I I No	30	10
No No No No No No No No No No	29	10
I No I I As I No As I No	29	10
No No No No No No No I As I	28	10
No No I No No No As It No No	30	10
No No I As No As I No No No	30	10
No No No No No No No I I No	29	10
No It No No I No No It No No	29	10
I No No No No I No No No I	29	10
No No No No No No No No No No	31	10
I No It As It As I No No No	30	10
No As No As No As No No I I	29	10
No As I As No I No I No As	29	10
As No No I No As No I I No	28	10
As I No I As I As I No I	31	10
No I I I I No I No I No	29	10
No No No I As As No No I As	30	10
No No As As I No As No I I	30	10
No No No No No As As No No I	29	10
I I I No Yes No As I As I	28	10
No No I I I As I No No As	32	10
No Yes No No Yes No No No No No	29	10
No No No No No No No No No No	29	10
No As No I As No I I No No	29	10
Yes Yes I Yes Yes Yes No No No No	29	10
No I I As I No I No No No	32	10
As No No No No As No I No As	30	10
No I No As As As No As I No	30	10
As I No As As I No I No I	29	10
No I As No No No No No No No	29	10
I I No As I I I I No I	29	10
No Yes No No No No No No No No	31	10
No No No No No No No No No No	31	10
No I No No I I I I No I	32	10
No I No No No No I No I No	30	10
No No No No No As No No No No	33	10
No No No No No No No No No No	32	10
No As No No No No No No No As	32	10
No No No I No No No No No No	30	10
No No No No No No No No No No	31	10
No No No No No No No Yes No No	32	10
No No As No No No I I No As	33	10
It No I As It I I No I As	33	10
No I As No No As As I No No	34	10
I As As I As No As No I No	31	10
No No I I As I It No I No	32	10
I I No I No No No It No As	31	10
No No No No No No No No No No	32	10
No No No No No No No No No No	33	10
No No No No No No No No No No	32	10
No No No No No No No No No No	32	10
No I No No No No No No No No	31	10
No No As No I No No No No No	31	10
No As No I I No As I As I	31	10
No I No No As No I I No No	31	10
No No No No No No No I No No	32	10
No No I I I No No As I It	30	10
No No As As No I I I It I	31	10
No No I No No I Yes I No I	31	10
No I I As It It I As No It	31	10
No I No No No No No I No No	31	10
As As I I As I I I I No	33	10
No No No No No No No No No No	30	10
No No No I Yes No Yes No No Yes	37	10
Yes Yes No I No Yes No Yes Yes Yes	32	10
No No No No No No No No No No	27	10
No No No I No No No It No No	33	10
I No I As I I As No No As	34	10
No No No No No No No No No No	34	10
No No No No No No No No No No	32	10
No No No I No No I As As I	28	10
No I I I No No No No No No	33	10
No I No No No No No I No No	34	10
I It I I It No No I I I	31	10
I It As As I No I I I As	34	10
I I As Yes No I No As I Yes	32	10
No No No No No No No No No No	29	10
I No No I No No No Yes No Yes	30	10
No No No I As I No No No No	31	10
No I No I As As As I As No	31	10
No I No No I As I I I No	29	10
Yes I I I As I Yes As As I	30	10
I I As I As No No I As No	30	10
As I As No No No As No No As	35	10
No No No No I Yes No No No No	34	10
No No No No No No No No No No	29	10
No No Yes No No No No Yes No No	36	10
I No No No I As As I As No	35	10
No No No No No No No No No No	30	10
No No No No Yes No No No No No	27	10
I No No I I No I No No No	27	10
I No No Yes No Yes Yes Yes No I	31	10
Yes Yes Yes No Yes No No Yes No No	32	10
I No I I No No No I No I	32	10
No No I No I I I I No As	33	10
No I As No No No No No It No	31	10
No As I I I It As I I I	29	10
I As I No As I No As As As	28	10
No I Yes I No I No No Yes I	29	10
I I No No I I I No I I	29	10
No No As No As No No As No I	29	10
No I No As No I I I As I	30	10
No No No No I No Yes No No No	29	10
No I No I I No As No As As	30	10
I I No I I I No As I I	31	10
As Yes Yes No I No I No I Yes	28	10
No As As As I As As No As No	30	10
No No No As No As No I No No	29	10
No No Yes No No No No No No No	29	10
No I No No As No I I I I	29	10
No No No No No No No No No No	28	10
No No No I No No No I I No	29	10
No As I I It No No As No No	28	10
No As I I No I No No I No	28	10
As I I I I As I As I I	29	10
No No No No No No No No No No	28	10
I I As No I No No I As No	29	10
I I As As I It No I No As	28	10
No No No No No No No No No No	31	10
I I I No I I No As No I	30	10
I I No No No I No I As I	28	10
As I No I No It I No I I	31	10
No I No No No I No No I No	27	10
No No As I No As No No I As	28	10
No No No No No I No No No I	30	10
No As I As No No Yes I No No	30	10
No No No No No No No No No No	30	10
It As I As I I As I As No	33	10
No No As No No I No I I As	28	10
As As No No No I I No No No	29	10
No I No No As As No As As I	30	10
No No I I No No No No Yes I	29	10
As I I No I As No I No As	30	10
I I I No No As No I As No	28	10
No No I As As No I No I No	32	10
No I As No No I No No No No	29	10
I I No No I No I No No No	29	10
No No No No No Yes No No Yes No	27	10
No No No No No I No No No No	30	10
No No No No No No No No I No	30	10
No No No No I I No No No No	28	10
No No No No No No No No No No	28	10
As As As No No I I I No No	28	10
No No No As I No No No No I	28	10
As No As As As I I I No I	28	10
I As I I I I As As I I	27	10
No No No No No No No No No No	29	10
No No No No No I As No No No	28	10
No No No No No No No No As No	28	10
No I No As No As As As As As	32	10
I I No No No As No I No As	29	10
No I No No I I No No No No	29	10
I As I I No As No No No No	30	10
As I As I As I As As I No	32	10
No No I No No No No No I I	32	10
No I It I I No As As It No	28	10
No No No I No I As No I As	29	10
I No As I No As No No I No	31	10
I I No As I No No As No As	29	10
I As No I No No I No I I	27	10
Yes No No No I As No Yes Yes Yes	30	10
No No No I I No No I No As	30	10
No No No No No No No No No No	29	10
No No No No No No No No No No	30	10
No No No No No No No No No No	30	10
No No No No No I No No No No	26	10
I No No I No No I I It No	30	10
No No No No No No No No As No	31	10
I No I No No No No No No Yes	30	10
I No No No Yes Yes I I I No	29	10
No No I I I No As No As No	33	10
No No I No No No No No No I	32	10
No No No I I Yes As No No No	30	10
No No No No I As I I I No	28	10
I I I No I I I As No As	30	10
I As I I No As I As As As	30	10
No No I As No I No No No No	33	10
I I As As No No No I As As	31	10
As Yes Yes I I No As No No No	31	10
No I It It As It I I It It	31	10
No I No Yes I No No Yes As As	32	10
No I As I No No No No No No	29	10
No No No No I I No As No No	33	10
No No No No No No No No No No	27	10
No No No No Yes Yes No No I No	29	10
As I As I As No I It No No	28	10
I It It No I As I As As As	28	10
I I I No I No I I I It	30	10
I I I As I I I No I I	28	10
As As I I I As I I I I	31	10
No No No I I As No I I I	35	10
No I As I I No No I As As	28	10
No No No I No No I I No No	27	10
As As No No No As I No I No	31	10
I No I As I No I As As No	34	10
No I I I As No I As No I	28	10
As No Yes Yes Yes As I Yes I As	29	10
As I It No I As I I I I	28	10
No I No Yes I I Yes No I Yes	30	10
No No No No No Yes No No No Yes	28	10
I As No I I I No As As As	28	10
No I I I I I I No As I	29	10
I As No As I I As No No No	28	10
As I No As As I I No No No	30	10
No No I No As No No No No As	28	10
No No No No No No No No No No	26	10
I Yes No No No Yes No No No No	29	10
As No No I I No No As As No	29	10
I No No No No I No No No I	28	10
I I As As I I No I As As	30	10
I I I No No No No I No No	29	10
No No No No No No No No No No	28	10
As I I I I As I I I I	29	10
I I I I I No I As No No	30	10
No As I No No No No No I No	30	10
No No No No No No No No No No	31	10
No No No No No No No No No No	30	10
No No No No No No No No No No	35	10
I As No I No As No No As I	33	10
I I No No As As Yes No No I	31	10
No I As As I As As I It I	30	10
I I No No I No No No No I	32	10
No No I I As No I I I I	33	10
No I I I No I As I As No	34	10
No No No No No No No No No No	29	10
No No No No No It No As No As	31	10
No No No No No No No No No No	29	10
I No No I No I As No As As	31	10
No No No No No No No No No No	32	10
I No As No No No As As No I	32	10
It I I I No No I I As I	33	10
I No I I As As As No No I	31	10
As I I I As I No I I I	31	10
No No No No No No No No No No	30	10
No No As As I No No No No No	32	10
I No As I As No I I I No	30	10
No No No No No No No No No As	30	10
As No I As No No No No No No	33	10
As I I No I I I No I I	32	10
I I No No As No No I No No	30	10
I I As I I As No I I I	29	10
I No I I No No No No No No	33	10
I I I As I I As I As As	34	10
As I I I I As As I I As	32	10
No No I I No I No No No No	30	10
As I No As As No As No As I	30	10
No I No No As I I It No No	33	10
I As I No No No I No No I	28	10
I As As As As I I As I As	29	10
No No No No No I No No I No	30	10
No I I No As I I No I I	29	10
No No No No No No No No No No	29	10
As I As I No I I I I As	29	10
I I No No As No No No No No	29	10
No I No As I I I I As As	30	10
No No I I No I I As As As	30	10
I It It I No I As No I No	30	10
I No No No As As I I I I	32	10
As I I I I I I As I No	34	10
No No No No No No No No No No	28	10
As I I I I I As No I I	30	10
As No I No As No No I No No	29	10
As No No I No As No No I I	30	10
As No I I I No No As No As	29	10
No I No Yes No No No I No No	33	10
I I As No No No No As No I	30	10
No No No No As As No I I I	36	10
As As I As I As As I As As	30	10
As No I As I No I No No I	32	10
No No No No No No No No No No	30	10
As No No No I As No As No No	30	10
I I I I As I No As As I	27	10
No No I No I No I No No No	31	10
